group,variable,donated,received,value
Chile,1978,,165.3970,-165.3970
Chile,1979,,49.4518,-49.4518
Chile,1980,,357.4200,-357.4200
Chile,1981,,443.5798,-443.5798
Chile,1982,,853.5983,-853.5983
Chile,1983,,3193.7490,-3193.7490
Chile,1984,,1484.7566,-1484.7566
Chile,1985,,5891.9737,-5891.9737
Chile,1986,,1626.3978,-1626.3978
Chile,1987,,887.3547,-887.3547
Chile,1988,,360.3145,-360.3145
Chile,1989,,3248.4378,-3248.4378
Chile,1990,,949.7553,-949.7553
Chile,1991,,1657.3970,-1657.3970
Chile,1992,,1403.7078,-1403.7078
Chile,1993,,564.1613,-564.1613
Chile,1994,,565.3688,-565.3688
Chile,1995,,521.0495,-521.0495
Chile,1996,,167.5973,-167.5973
Chile,1997,,223.9181,-223.9181
Chile,1998,,518.9379,-518.9379
Chile,1999,,789.0953,-789.0953
Chile,2000,,1083.7439,-1083.7439
Chile,2001,,484.0032,-484.0032
Chile,2002,0.2106,364.5699,-364.3594
Chile,2003,0.0530,713.5332,-713.4802
Chile,2004,0.1322,208.0257,-207.8934
Chile,2005,0.1598,214.8691,-214.7093
Chile,2006,2.1604,355.1065,-352.9461
Chile,2007,0.8584,373.5054,-372.6470
Chile,2008,1.5766,920.0564,-918.4798
Chile,2009,4.1585,145.6287,-141.4703
Chile,2010,3.4339,459.9846,-456.5507
Chile,2011,,80.6141,-80.6141
Chile,2012,,129.9349,-129.9349
Chile,2013,,739.6073,-739.6073
Chile,9999,,5.8636,-5.8636
China,1976,,113.2059,-113.2059
China,1978,,93.8882,-93.8882
China,1979,,0.4398,-0.4398
China,1980,,1365.7021,-1365.7021
China,1981,,1734.6282,-1734.6282
China,1982,,3020.2165,-3020.2165
China,1983,,3094.8513,-3094.8513
China,1984,,3953.7308,-3953.7308
China,1985,,4658.4848,-4658.4848
China,1986,,5440.3220,-5440.3220
China,1987,,5373.3512,-5373.3512
China,1988,,8157.9650,-8157.9650
China,1989,,5766.3908,-5766.3908
China,1990,,3030.0820,-3030.0820
China,1991,,8759.8886,-8759.8886
China,1992,,8451.1005,-8451.1005
China,1993,,9884.4288,-9884.4288
China,1994,,10487.7596,-10487.7596
China,1995,,12036.9178,-12036.9178
China,1996,,15923.4406,-15923.4406
China,1997,,10645.8951,-10645.8951
China,1998,,12499.5360,-12499.5360
China,1999,,9513.5852,-9513.5852
China,2000,,8095.0889,-8095.0889
China,2001,,7664.8143,-7664.8143
China,2002,,6457.5367,-6457.5367
China,2003,,7080.5125,-7080.5125
China,2004,,6314.5725,-6314.5725
China,2005,,8364.6719,-8364.6719
China,2006,,7814.7221,-7814.7221
China,2007,,7625.7371,-7625.7371
China,2008,,7220.1372,-7220.1372
China,2009,,8451.8352,-8451.8352
China,2010,,6215.5316,-6215.5316
China,2011,,4251.4761,-4251.4761
China,2012,,3144.0722,-3144.0722
China,2013,,8265.1516,-8265.1516
Colombia,1949,,40.5514,-40.5514
Colombia,1950,,49.4727,-49.4727
Colombia,1951,,153.2842,-153.2842
Colombia,1952,,202.7568,-202.7568
Colombia,1953,,116.7879,-116.7879
Colombia,1954,,40.5514,-40.5514
Colombia,1955,,165.4496,-165.4496
Colombia,1956,,133.8195,-133.8195
Colombia,1958,,22.7088,-22.7088
Colombia,1959,,134.6305,-134.6305
Colombia,1960,,389.2931,-389.2931
Colombia,1961,,487.8958,-487.8958
Colombia,1962,,384.2813,-384.2813
Colombia,1963,,548.7416,-548.7416
Colombia,1964,,326.9694,-326.9694
Colombia,1966,,292.6237,-292.6237
Colombia,1967,,178.3645,-178.3645
Colombia,1968,,721.0682,-721.0682
Colombia,1969,,407.7259,-407.7259
Colombia,1970,,888.2472,-888.2472
Colombia,1971,,1425.1655,-1425.1655
Colombia,1972,,807.7764,-807.7764
Colombia,1973,,1890.9856,-1890.9856
Colombia,1974,,238.9900,-238.9900
Colombia,1975,,788.2719,-788.2719
Colombia,1976,,1294.0094,-1294.0094
Colombia,1977,,1125.7257,-1125.7257
Colombia,1978,,2139.4720,-2139.4720
Colombia,1979,,1240.6176,-1240.6176
Colombia,1980,,1843.0957,-1843.0957
Colombia,1981,,2241.9721,-2241.9721
Colombia,1982,,2564.1308,-2564.1308
Colombia,1983,,1464.3172,-1464.3172
Colombia,1984,,3349.0601,-3349.0601
Colombia,1985,,3917.5080,-3917.5080
Colombia,1986,,1477.3358,-1477.3358
Colombia,1987,,2096.3229,-2096.3229
Colombia,1988,,1272.7178,-1272.7178
Colombia,1989,,776.8491,-776.8491
Colombia,1990,,2438.6784,-2438.6784
Colombia,1991,,1442.8075,-1442.8075
Colombia,1992,,2103.0716,-2103.0716
Colombia,1993,,2590.8031,-2590.8031
Colombia,1994,,477.7017,-477.7017
Colombia,1995,,2204.1542,-2204.1542
Colombia,1996,,1688.5884,-1688.5884
Colombia,1997,,661.4574,-661.4574
Colombia,1998,,1486.6920,-1486.6920
Colombia,1999,,5714.6700,-5714.6700
Colombia,2000,,2931.0325,-2931.0325
Colombia,2001,,4920.5073,-4920.5073
Colombia,2002,,3507.2029,-3507.2029
Colombia,2003,,8721.7115,-8721.7115
Colombia,2004,,2696.4230,-2696.4230
Colombia,2005,,4862.1616,-4862.1616
Colombia,2006,0.0017,4545.6122,-4545.6105
Colombia,2007,0.3414,4341.1306,-4340.7892
Colombia,2008,0.2611,6209.3750,-6209.1140
Colombia,2009,,9722.7103,-9722.7103
Colombia,2010,10.3353,5705.9573,-5695.6220
Colombia,2011,,3990.9294,-3990.9294
Colombia,2012,,1711.1887,-1711.1887
Colombia,2013,,2852.2127,-2852.2127
"Congo, Democratic Republic of",1951,,324.4109,-324.4109
"Congo, Democratic Republic of",1957,,324.4109,-324.4109
"Congo, Democratic Republic of",1960,,324.4109,-324.4109
"Congo, Democratic Republic of",1969,,40.5697,-40.5697
"Congo, Democratic Republic of",1970,,32.3158,-32.3158
"Congo, Democratic Republic of",1971,,143.3542,-143.3542
"Congo, Democratic Republic of",1972,,103.7010,-103.7010
"Congo, Democratic Republic of",1973,,573.2918,-573.2918
"Congo, Democratic Republic of",1974,,945.2944,-945.2944
"Congo, Democratic Republic of",1975,,827.1082,-827.1082
"Congo, Democratic Republic of",1976,,670.8633,-670.8633
"Congo, Democratic Republic of",1977,,464.4082,-464.4082
"Congo, Democratic Republic of",1978,,656.1373,-656.1373
"Congo, Democratic Republic of",1979,,477.5824,-477.5824
"Congo, Democratic Republic of",1980,,936.8994,-936.8994
"Congo, Democratic Republic of",1981,,509.0425,-509.0425
"Congo, Democratic Republic of",1982,,769.4263,-769.4263
"Congo, Democratic Republic of",1983,,1445.4005,-1445.4005
"Congo, Democratic Republic of",1984,,876.7610,-876.7610
"Congo, Democratic Republic of",1985,,1289.3443,-1289.3443
"Congo, Democratic Republic of",1986,,1601.2188,-1601.2188
"Congo, Democratic Republic of",1987,,1596.7708,-1596.7708
"Congo, Democratic Republic of",1988,,1053.6540,-1053.6540
"Congo, Democratic Republic of",1989,,1903.0859,-1903.0859
"Congo, Democratic Republic of",1990,,1067.2320,-1067.2320
"Congo, Democratic Republic of",1991,,759.0519,-759.0519
"Congo, Democratic Republic of",1992,,16.9476,-16.9476
"Congo, Democratic Republic of",1993,,45.5934,-45.5934
"Congo, Democratic Republic of",1994,,345.1095,-345.1095
"Congo, Democratic Republic of",1995,,487.6558,-487.6558
"Congo, Democratic Republic of",1996,,185.1295,-185.1295
"Congo, Democratic Republic of",1997,,178.1085,-178.1085
"Congo, Democratic Republic of",1998,,141.5964,-141.5964
"Congo, Democratic Republic of",1999,,149.4047,-149.4047
"Congo, Democratic Republic of",2000,,294.5042,-294.5042
"Congo, Democratic Republic of",2001,,520.5059,-520.5059
"Congo, Democratic Republic of",2002,,3535.9271,-3535.9271
"Congo, Democratic Republic of",2003,,7920.8520,-7920.8520
"Congo, Democratic Republic of",2004,,3834.0488,-3834.0488
"Congo, Democratic Republic of",2005,,2590.7697,-2590.7697
"Congo, Democratic Republic of",2006,,2385.5860,-2385.5860
"Congo, Democratic Republic of",2007,,1887.3427,-1887.3427
"Congo, Democratic Republic of",2008,,2044.4580,-2044.4580
"Congo, Democratic Republic of",2009,,3030.5897,-3030.5897
"Congo, Democratic Republic of",2010,,3719.8511,-3719.8511
"Congo, Democratic Republic of",2011,,4889.2536,-4889.2536
"Congo, Democratic Republic of",2012,,2836.4321,-2836.4321
"Congo, Democratic Republic of",2013,,2165.8688,-2165.8688
"Congo, Republic of",1967,,214.0374,-214.0374
"Congo, Republic of",1969,,4.0570,-4.0570
"Congo, Republic of",1970,,9.6947,-9.6947
"Congo, Republic of",1971,,45.7513,-45.7513
"Congo, Republic of",1972,,55.1845,-55.1845
